,ACC_1,ACC_2,ACC_3,BVP_1,EDA_1,HR_1,TEMP_1
20,-35.90222779866994,3.62835,8.36667978938916,-3.5012231688932314,0.025046425657736647,140.21,21.51
21,-26.710994240206077,26.62893,-11.74564704442842,-36.999335284993144,0.02497584759993273,88.95,30.23
22,-63.18201935182975,-56.37811,-1.31613891205171,0.021237657995038597,0.02423748835389887,110.99,21.71
23,-35.657036812364254,3.68067,7.48489928380899,-38.75948203089477,0.19021795717560297,86.15,30.68
24,-62.20292371639504,18.75315,44.53246102081039,-0.7545127420040281,0.16983264949200036,110.74,29.81
25,63.06862810775804,0.28082,-0.90701278400226,-0.019558774509081406,0.026222644429945857,111.91,22.74
26,-0.7216260849931451,-54.81366,-63.0018994694293,-0.09182700773763687,0.026320908319291545,124.25,23.47
27,-59.630746020600796,-0.06734,-63.05126276947504,-0.5246268043432558,0.024012253263770652,107.96,21.24
28,-59.40778224133625,3.66126,32.29019190142996,-20.380847044277278,0.18794270612513414,74.46,31.0
29,-20.58272485615259,3.90512,54.26781379682814,0.2512556292553617,0.1844613904887727,73.64,29.69
30,-61.17550336867239,2.74672,32.06408406959396,-29.36436556978015,0.21154141914343585,87.84,30.79
31,29.045298711772023,-55.06325,-61.9946268573051,0.03495872058206168,0.023703703238027427,111.32,23.64
32,-4.5842755992233375,-55.69116,-61.77820380063919,0.09872332773119734,0.023838584998024465,121.77,22.58
33,31.065019821631488,0.68063,28.34052561529108,0.04974866668772167,0.025035764515166276,106.6,20.93
34,28.10297560443707,38.79924,-0.31171169564469,-0.07888059405730674,0.025812884620989053,108.37,19.3
35,-51.036759769286135,-4.64614,36.52573141079146,-3.4289592477864286,0.18398657213165692,103.83,29.97
36,28.94386917134378,-52.97218,0.55609473918219,0.06420247215432598,0.02619990199073698,124.05,22.84
37,-47.86762294364429,5.11114,32.61004073007764,-2.330392352035667,0.17168073054060562,102.98,30.01
38,-3.565432489179337,0.25418,8.78439863716733,0.07258163559375705,0.02229227982254815,127.2,22.95
39,-30.43787395071352,4.35185,51.6170730649301,-1.2934872415894791,0.1832465190744491,95.58,29.51
40,-0.912104376489683,1.01144,-1.78773610743907,0.03295615928376815,0.023029287164230222,121.22,22.81
41,-47.873172812046725,22.56293,-33.21063565739439,-30.779869827640823,0.17810222470653658,120.11,30.77
42,-8.219491106515804,-46.3948,27.28236720919686,-8.973098871577163,0.20760420845062444,81.7,29.91
43,-60.970646863953064,24.83891,18.54195449688593,9.915391599640106,0.1858602432520099,74.43,29.91
44,1.605750287639299,1.22024,-63.00342890015192,-0.033567076025846965,0.025540928854872445,119.15,23.61
45,28.204885239605606,-56.7736,-1.05345346085997,-0.019774763360964388,0.023660036119870543,120.26,22.94
46,40.50001489719413,1.20529,-62.69612645260722,-0.3019946352358309,0.02469658671842707,134.37,23.54
47,-44.59660144070075,-13.90614,56.59533265053844,-0.3627056849706859,0.18874877522694855,68.21,29.81
48,41.06813968734305,0.83143,-61.86016129178081,0.041816440367618196,0.02775617044136263,118.73,22.75
49,-60.72501178810217,-34.78857,-62.81088574874535,0.12486256192624254,0.026275642578893046,106.41,23.73
50,-58.527175762434254,-2.49021,5.67293199250736,-2.2996168698349564,0.18464378292324896,68.43,30.76
51,-24.552988406159823,-2.13321,56.74660295673427,-8.72845444971037,0.16684662842962597,87.38,29.78
52,37.21756607105044,-1.72696,42.59702091436294,-2.5171409327263823,0.024982350229124303,110.06,22.73
53,-13.69249178015836,-23.73583,-10.93944228670218,7.382461804194419,0.18427726113075885,69.04,30.75
54,-33.260687874436805,55.9877,34.80057171328616,-1.3076892439818906,0.17125415545718892,104.12,22.68
55,-29.883603499927606,2.4774,-9.72310341074857,-8.35391788817423,0.18034838774403456,68.79,29.87
56,-37.119624776952776,-58.32837,-35.43474735399307,-13.680236413694702,0.1819489633552519,102.28,29.59
57,-26.360810620223273,3.02635,-6.14330622562125,-3.541125969489086,0.16636224036613415,107.37,30.3
58,-34.73652746261065,3.71975,56.31801210090859,16.659298282719117,0.216589348663501,90.4,30.86
59,-48.53228506779232,4.20992,36.67651857071595,-10.672041033815109,0.17444623430022757,86.59,22.32
60,38.50607586290592,0.89371,-62.95787458622124,0.11440819175566798,0.024388710039853646,113.74,23.8
61,38.530007961061656,1.52197,31.9201714430504,-6.858145688348174,0.19043490578454522,98.06,29.55
62,30.305896152863376,0.48166,-62.16132715728654,0.331958865613901,0.023690943701714606,113.42,22.78
63,63.71875,60.95402,-8.82495295463821,0.19142510918838007,0.024820374125505744,112.08,23.5
64,6.506697081073141,1.94919,55.58158594500702,-0.3726981272098595,0.02414162678529428,117.69,22.12
65,-1.7263319452024737,-55.99903,-33.23914338819652,0.031487618113136065,0.023464930544614973,111.09,21.37
66,-48.69550946334812,-4.77122,24.16381700367012,-0.1226617366843461,0.18349708721011793,101.62,21.54
67,39.28958335791874,0.22804,-62.79855674907591,0.07911838591701048,0.026260248537141175,116.89,29.69
68,62.623432833195096,-56.88399,7.21623726432907,-0.12568890786562822,0.022726241451411062,108.69,21.96
69,26.625831461573895,-0.09828,-48.58273932700211,0.12589606998163905,0.022064910388150217,118.25,19.41
70,-45.11761987518723,3.34897,-1.99789306489071,-4.842694436262552,0.18558358212167025,70.28,29.84
71,-1.2325520175064688,-55.77059,0.02994124095132,0.022357127858891806,0.025840534285521063,127.84,30.59
72,36.06614525497248,1.07296,-62.27449364820901,-0.040374789918737414,0.027312250617473062,119.99,22.8
73,-44.731097788216346,-3.8894,-10.41591004081881,-17.452631319910964,0.023842797227927738,102.71,21.37
74,-49.828532595877824,-7.75412,8.12912326434701,-3.7281181611760195,0.023184706821107567,74.21,18.93
75,-63.991176944541145,39.05739,5.24153043027764,-0.061582249671339094,0.18554896364190337,107.08,22.75
76,-50.04621284082286,-4.85826,22.82330970061521,-4.403883049702573,0.1803369447679809,78.36,30.85
77,27.721813438609104,-56.99071,-2.14099012326792,-0.21401112756320254,0.024325032607102535,132.46,22.75
78,38.09342040281365,-11.24158,-8.42857757473247,16.130152575311005,0.02532532485471251,89.58,23.42
79,-63.01928175598947,-14.09305,-9.37486470089487,35.306099013632114,0.023999845410496108,96.37,18.65
80,26.46388182660542,1.81228,-61.91120630949344,0.050200512128939806,0.02289636298332509,106.68,22.72
81,-19.38877119633225,-12.57062,33.93925168042226,-5.582553647139209,0.17997809674106205,88.04,29.73
82,-26.056054062563042,3.35293,51.95118090292492,-5.5918883417930925,0.1833164478554984,74.23,29.73
83,-59.06519927120259,4.6662,-12.98720678411878,-0.021751635888822507,0.18095433290674653,68.29,29.91
84,-20.308249450849615,5.31927,8.17300560604657,0.14494092854764007,0.20371773041394844,89.87,29.47
85,-62.47312864193319,-15.53571,-30.81249961470092,3.4978518819140336,0.17367977058887082,101.19,29.65
86,-36.923020971026425,0.94268,27.6011272574521,16.166551214809996,0.15811422895523142,72.62,29.9
87,11.348381965884087,0.63122,-1.65850006381813,0.6596728583675819,0.023620296629289505,116.93,22.88
88,28.668502617830082,1.21303,-62.41687302356211,-0.0967609678580871,0.024484663974325152,119.71,22.84
89,28.26005813584304,0.56563,-61.76509849589252,0.0045708828528571305,0.025806889498939674,113.41,21.77
90,40.10012701103992,-31.00675,-9.65288754805029,6.4422022280862805,0.18510829014085625,74.42,29.88
91,-25.31026935704893,4.56782,26.79528395093972,-2.287211327793828,0.190905190590803,91.1,30.92
92,30.38512500551763,0.34517,-62.32001994076195,0.10851362236981038,0.02570442013394473,110.85,22.67
93,-23.659331682570873,4.55694,34.13896732730906,-5.559436331970343,0.18273387571205937,69.98,30.04
94,-28.89395259014477,1.60565,55.04502607664013,9.845631542209816,0.18113202452260677,94.02,30.85
95,27.892540724849734,0.55565,-26.66570461905274,-0.011873861625961681,0.0262892725480442,111.67,21.38
96,-0.9936943049669871,0.13709,-61.35368471277,0.09227511627446564,0.025499318551385736,107.51,22.91
97,63.71875,-0.11786,-62.9318642860786,-0.07579331252845212,0.024440817435471787,121.14,22.87
98,-30.58745963091434,4.30279,-11.97440413249887,10.816785658577162,0.1686026588225665,77.99,29.93
99,-18.394311660349366,3.55061,-39.84393925929196,0.15176685148974006,0.023844309488083786,108.79,22.8
100,39.239945734025895,24.50254,6.4360972096681,-7.00576153541134,0.20488751744139344,91.63,29.87
101,-61.344957059459745,60.87054,-1.60960520505583,2.765064483968604,0.024150340003892268,97.07,20.82
102,0.25149548645117115,0.60776,-0.43081563384832,-0.10492905833042541,0.024982375052451038,121.19,22.63
103,-15.5855107883726,-8.53635,43.18892174772824,-5.664275058399128,0.19242746162371413,87.39,29.97
104,-10.512539525301522,1.11704,56.77073643733486,-10.469583687906963,0.21286476620917455,98.9,29.82
105,-27.579491684737945,50.58315,32.9047783319247,-22.84682752492604,0.18998560545534,85.48,30.92
106,63.71875,1.08498,-62.2683632015105,-0.03120085647802204,0.024470657152436993,125.37,23.72
107,38.70043656092498,59.23416,-1.0696711951298,-0.10253645938852618,0.02532388009380014,123.77,29.67
108,28.053569865374165,1.94739,-63.49580275111884,-0.05307313670820345,0.024125169727871563,109.58,21.86
109,-0.503781405053402,0.57652,9.55387090575352,-0.02438790149565525,0.023824906536793183,108.16,22.62
110,28.08119829463101,0.70307,-62.80958038071902,0.04169590665401181,0.02475693701719461,108.53,23.75
111,-51.80168730870741,2.83669,43.24195040497506,-2.0696495181129184,0.1756366748346082,93.49,30.7
112,-49.00203479762389,1.12425,-1.78880029102205,-53.780167732178434,0.023761359974929758,105.41,22.62
113,-54.20799214219882,61.00789,-2.00027186272784,-0.03501392070155304,0.15152743216169692,82.12,29.77
114,-30.417674912430922,3.92967,52.72623751553453,-4.288148172357437,0.20372169136160587,87.66,30.29
115,-45.84885658752811,3.84657,35.44607575585318,-6.667157307865642,0.185843807152346,65.75,30.94
116,-1.9694259239830263,1.04046,35.64109620746676,1.8758613446817094,0.1530880121655185,144.64,21.62
117,27.224357687586274,-12.01414,-63.72436279811692,-14.918611552881192,0.023481307936477475,70.02,23.89
118,28.16865826608495,-57.48951,-0.86923599658965,0.08136865864988327,0.02442209031368366,110.8,21.74
119,-33.700332581498955,-8.23433,56.57539022539768,6.064111351126518,0.17202487682436013,108.23,29.68
120,63.71875,-3.8365,10.69970463522075,37.38659707730315,0.02532380519085494,123.45,23.97
121,-49.22125569707572,4.81946,53.69159522708116,1.1324857960801542,0.18532759988802766,87.61,29.6
122,63.71875,-0.14492,-1.2023132132942,-0.22426676741895762,0.027142611004469654,133.09,22.81
123,-47.033776383322504,6.33685,55.94414599164086,-4.461996627327748,0.14085940464452204,98.65,30.08
124,19.59070936847923,-20.85893,5.353942022312,0.8296368762021727,0.02446352454473657,119.11,29.29
125,30.282987832848594,-57.56682,-61.76245353883424,-0.08264858949741288,0.02478609839346033,131.43,23.56
126,0.051324497581773265,1.05258,-63.13062576378843,-0.14429613682859108,0.025967860113503875,121.12,23.54
127,29.737185732962217,57.06685,-61.68647333744288,0.12505358564629088,0.024110445800484152,123.52,23.6
128,0.011238541308150385,61.79308,-61.7634533183922,-0.30879377280048736,0.02478480827321421,114.94,22.84
129,29.837404135656517,0.27022,-0.86234667901841,0.03252089171864258,0.02374140721581635,109.96,23.43
130,40.48889427804062,0.11365,-1.8106690068057,-0.14221396466684483,0.02362749885776212,123.34,23.49
131,-31.428109015292282,5.60848,36.6993646563139,0.48222222989281827,0.18834427067282092,80.76,29.91
132,-60.590370913772716,3.22759,39.83137825245558,-5.843242452887547,0.02538962168719428,97.69,22.84
133,-59.12901308527187,0.47697,-0.78017820361995,-5.684502541418472,0.17662750690071227,91.02,29.92
134,-12.109199912155551,-0.46979,-11.92777834193624,-0.3931960962179377,0.13005394877885143,109.86,18.58
135,-24.091180230239992,2.60511,51.57374711436687,7.909314314471616,0.1816725910009335,65.48,30.13
136,-60.13157340348954,15.22617,6.97010121640571,0.34024745022381064,0.17594805751167464,98.82,19.25
137,-28.67197685868326,-6.36752,34.20386683707308,-7.871451016620242,0.1908368845913878,81.86,30.57
138,27.51327925471538,-2.22255,-11.27562750914056,19.781923115556424,0.023495192373591975,115.06,23.61
139,2.0785184349573336,1.04098,-61.71766964966589,0.18589298420665568,0.024224372804897764,123.76,23.76
140,-0.23320950661084305,1.28077,-3.39921181012695,-0.2420540419247109,0.026827135039653224,122.47,22.77
141,-53.40168826984484,0.44586,0.15348810105886,0.07402339653663194,0.023422649145376465,95.85,23.54
142,-29.603481742172757,5.55431,30.37481693760808,-6.750508834969658,0.18349071966007044,86.89,29.69
143,29.15127707142648,3.5927,-6.07321078334525,0.4338744551696401,0.022794794474175893,100.38,21.73
144,28.485691937206052,-54.05321,0.15720698813888,0.2265259937930995,0.023488111721691688,123.78,22.92
145,-61.274567678385836,0.40441,-7.52113282316193,3.435385431213232,0.17137958562905978,99.73,29.64
146,-2.2880526675862694,0.50758,-63.18583110421785,20.605691221561504,0.02312417415748154,109.05,22.86
147,-28.785823189350438,5.95607,40.68920479102054,-0.6972143365769076,0.1743504486564173,98.21,30.76
148,-26.797510575168687,-12.31099,29.222783819522,-1.4663525184840653,0.18528993465319338,91.64,29.91
149,-34.560354497007,3.14556,42.98089359985829,-2.5395308638858207,0.18365070984873816,85.68,30.97
150,-1.2948489652045296,37.27088,-1.54006921046094,-0.1035949477015567,0.02479091085717688,123.38,23.71
151,-24.805640632184392,-1.56047,56.1906530949018,-3.8318130329908224,0.19183894203858437,68.52,29.73
152,28.915217198764868,-57.71364,-2.58261735726627,-0.32615930976863766,0.023150544612485457,108.69,22.04
153,-2.4257827136894705,1.09177,-63.55445058849249,0.10055419986246747,0.025545410475599443,106.08,22.81
154,-37.94865718078428,22.17392,34.28002606359874,-5.744676809466928,0.21210475604202472,97.46,29.89
155,-62.454223650903735,5.60378,28.03927499508643,0.0933574730988776,0.023819961037363946,113.63,24.37
156,0.09931915261614277,0.41853,-62.44221565909839,0.1003736658842715,0.025081403760039107,110.13,23.66
157,0.9246885732131496,0.36995,56.96866804134171,0.51663472606716,0.024678407961245076,87.52,30.1
158,25.805439412300444,-59.08344,25.52701820859547,-0.03216073970506038,0.02217552751945164,110.33,23.75
159,1.8397561417165718,1.17647,-62.29451167822058,0.04508113239710209,0.023760927125385932,118.37,22.82
160,12.383657234462092,-30.24683,-62.08671815464643,0.149463812405819,0.024106895141102647,113.43,30.68
161,-24.79386347448891,4.74787,54.74205034718694,-1.1623688326478128,0.18376825384020748,76.92,30.07
162,-39.11227414950754,-55.77445,-7.75275022420388,0.23227360091242852,0.026226982277428132,107.49,22.72
163,29.284721580646064,1.52427,-61.92601972202733,-0.11558187898853138,0.02474722855638062,113.11,23.74
164,-52.71505684518049,4.32405,-9.82860580218698,0.1713437253109712,0.20629243731123958,112.61,22.15
165,-0.1288805665302699,56.83152,51.92848614778269,-5.426364929594085,0.13358673449507347,106.17,23.8
166,-48.30402830648707,5.03686,25.66897315617907,-15.305682002737917,0.19793890529623573,64.37,30.79
167,2.8397006373567906,0.77045,-62.43685444090676,-0.040124658356261424,0.023785803216120515,113.21,23.57
168,-3.905744040620113,53.38432,3.86583544438073,0.1744100672428729,0.02472729320246026,81.59,24.2
169,28.965169470300243,55.1324,-26.24947461655014,-0.17821255033745614,0.15927275978353111,91.34,29.42
170,-63.044070462119215,4.74025,55.55838006281014,-0.3143074872985517,0.20515550747122988,99.13,29.76
171,-0.3746047119122844,2.0527,-62.23301109784137,0.1333299390275092,0.024786762446314774,111.97,23.02
172,-49.2267836143657,-6.92395,29.93470098512705,-4.401914511821521,0.17795509791140018,101.77,30.1
173,-48.087384938018054,-5.58407,-25.37486147923225,1.2308118358977496,0.02504336150669478,99.14,21.38
174,-28.33322354848014,5.72396,33.10510167195218,-6.011689247918928,0.20165345704515628,92.82,18.89
175,-46.29185198791621,3.24933,7.41006731943981,-0.2692621069799933,0.16665556144811744,115.65,30.69
176,36.914050245418956,48.76921,-1.9898139500266,-0.11490450031603755,0.02385757853760997,111.97,22.88
177,-33.126208508572276,4.11023,26.56442208749026,-8.22020276002968,0.21560383909273406,84.26,29.56
178,-45.08060653654579,3.49697,33.87247993124347,4.631082560336659,0.18518447220248,94.64,30.16
179,-59.3983743629483,3.32078,55.2760716681716,0.6938603846561727,0.17616940833913936,63.82,30.95
180,-22.367642228244357,4.813,53.2141637466143,1.8239081132624353,0.1954392181748461,98.36,29.6
181,-60.97581598050207,2.13956,27.22040686195099,-9.52918596849253,0.18518245232150066,102.66,30.83
182,60.531824668444045,0.93061,-9.48296088657607,-0.11091156911373024,0.025429505282959865,99.01,21.35
183,0.7960292981065606,0.81036,-61.71696704896276,0.015931928415153097,0.02179605020633456,120.83,22.76
184,-28.164857662760873,-16.04108,8.13445037747043,-4.563056204840254,0.20062895417817037,86.28,29.65
185,6.2702176905592735,0.46069,-62.83945327587346,-0.13823013163284925,0.023253582085290592,86.21,22.68
186,-3.433038921797734,54.42181,-2.49324153579521,-0.22328731140755453,0.02452106576657659,111.86,21.7
187,-26.895676788697827,4.20421,26.98910864245364,-1.2565516065512508,0.18224855723130662,71.35,30.16
188,-31.595066813437402,3.42301,5.95853844364563,6.867983528878434,0.18068636271956345,88.36,30.74
189,28.209843384984755,38.63456,-0.69362492703262,0.09732235350628193,0.025450882352605418,122.15,23.57
190,-59.7371434449095,5.30063,31.44108205339288,-1.8884261864967065,0.18280967453052263,87.52,29.88
191,0.27420511258361824,-54.14203,-60.74150062184196,-0.09156547510389741,0.026141206368746537,109.4,23.43
192,-3.6679522192495346,0.38762,-3.35161354442306,-0.11908976362003737,0.023681088263714893,118.34,18.73
193,-0.15347086279531785,-57.29215,-61.71853950863155,-15.394549497261366,0.023633344347107097,110.04,24.09
194,-0.876065434007264,1.53698,-62.11161027312882,0.06335501899388984,0.022862226868060387,112.25,22.79
195,-20.933044068768815,4.37546,53.17777611945247,-12.10649197958166,0.18876675128453016,83.24,30.19
196,-17.99715396051556,4.51313,49.00242272924216,1.9252609202773914,0.18864875667837416,83.5,29.85
197,28.08512840493425,0.73049,-61.69903278720102,0.25328917477441865,0.02458416874136416,111.91,23.57
198,-0.04494831549523637,1.46369,-63.06032652517141,-0.07441933785538454,0.0243338746183562,110.89,22.14
199,-61.17276662690504,25.95574,-10.15632361934427,-3.8557527872319644,0.209352911622334,76.62,29.81
200,28.438990890957697,-53.45324,-63.44283495214032,-0.14084810498513095,0.026336392648678323,113.27,22.67
201,-42.348396263106096,4.27896,35.8723558099913,-0.6301140598954947,0.17087916876655826,99.34,30.01
202,-5.566118143948563,-56.17793,-62.36866131876646,-0.19241957838759133,0.02507370200541249,108.72,22.8
203,29.04797241818919,-10.52466,-10.21400867457104,0.03730768705070686,0.17957073744491422,76.4,21.38
204,0.6555049713040226,0.49717,-1.60788327403732,0.05412401591220984,0.02456999034987821,121.79,23.82
205,-61.06210213381895,3.94999,-9.87808593717078,3.7585693175784045,0.1918063656732237,100.55,29.76
206,-2.785647509768783,58.40901,0.5968243608448,0.05907606270723825,0.02464425481602366,116.12,18.98
207,-59.94305755076691,-15.30224,-11.63143338979495,25.065496084903693,0.21455544008943156,90.89,29.92
208,-31.78833044512388,4.03037,32.6525382580548,-0.6271332658222377,0.0258627518556912,100.22,30.75
209,0.37111472217037056,0.65538,-62.34647320886157,0.06785696359607574,0.025986423574521564,111.24,23.56
210,-60.00382823415897,-7.182,50.391190058221,-0.05254070611608769,0.19301489306356778,66.9,30.07
211,-25.6266315441368,4.21545,28.29869152032326,-8.549596206776823,0.17588070137414633,101.6,30.68
212,-13.927285537613969,3.60798,29.1587899124545,-54.031088598752206,0.18863152848708753,103.46,24.43
213,7.904878480386031,-5.05074,51.30249069240328,-24.790099115061523,0.18586698179005243,83.87,30.56
214,-46.90983538502298,4.78945,-15.36506674614806,-6.968596773004191,0.18952195564657284,83.33,29.77
215,-28.725845596770927,25.99077,-8.00026174362919,-1.258753066587298,0.17768341577604083,110.32,30.83
216,-45.39280027523124,4.11079,33.69394777900108,-8.535160996180402,0.1787873240347237,91.31,30.94
217,28.67169763585711,-53.08452,-61.6920234552457,-0.018528036365691697,0.023677079469633495,127.04,22.62
218,-48.748867913908434,3.15792,29.38554605114824,-0.477480808891384,0.18317451844824834,85.81,30.06
219,-60.18966193706695,60.27703,8.33303118676366,-0.8588283951193383,0.16582280601375582,97.73,29.51
220,-61.95927417008329,3.60028,55.01052544234944,-1.3500703648905845,0.12554852073040842,84.03,29.88
221,-22.586377975719326,-5.3811,20.87048593149876,2.4939521520722736,0.19591806879660217,64.94,30.87
222,-4.173777935983334,1.81467,-62.96079709266986,-0.08010727369625993,0.024917785016070483,109.71,22.1
223,-20.594084097199016,-6.03672,-12.72544505560426,-22.454648579912575,0.18623579155559103,102.94,21.27
224,36.4380325694339,0.29588,37.7753997712634,-5.417968837728527,0.023135179088694995,110.83,22.74
225,-48.10839497492023,-6.08743,35.83959947137094,-0.413352685803008,0.2124382147404914,69.3,29.62
226,-1.377395090223862,-56.58972,-7.30334619297363,0.24780548260222746,0.023816240309329988,128.5,22.96
227,-59.99600365719442,3.46275,57.49202473008378,-1.9645259579617522,0.19140890180320733,68.33,29.72
228,63.71875,5.17801,35.42661214246152,-4.188255487594471,0.024235902893793293,75.93,21.19
229,-27.25427245940923,-6.00567,56.72693707412655,-7.473545733465077,0.1887165082640225,101.69,29.55
230,-33.015850978512766,23.63694,39.98611719489078,10.7199833278231,0.1855915204891797,89.11,29.87
231,35.99026869157783,55.59358,-28.7536207250489,0.0005201341983370159,0.025221806098012087,116.43,23.45
232,25.67318308594145,1.18023,-60.86794163328256,0.08056646188111588,0.02379354855589058,109.99,23.69
233,-63.7746017042951,0.99442,-0.76786231507353,0.030908201680161836,0.023486993979244697,113.71,24.27
234,1.6074763501242813,0.42599,-0.18297707947695,-0.2657876463017129,0.025578659965134774,110.6,22.94
235,-47.548805613570195,0.9351,-8.5987127747321,1.453189483856539,0.18988871812714084,76.09,30.8
236,-60.88071140709151,2.25396,30.38201940595578,0.916785841106749,0.1429013703956152,94.23,30.76
237,-2.614958063218836,-0.24094,-1.07014983137908,-0.24484753505270251,0.024611144135067698,120.35,23.6
238,-37.803784625778604,57.79402,54.68296752470376,-2.1906988082078103,0.18822092101007326,96.2,30.6
239,-5.991216045151584,40.3169,-2.1377248377569,-0.21366305266845614,0.02564778626242547,114.33,22.83
240,27.291950618397145,-53.96107,-1.15376824249448,0.04097796436909897,0.025420438360820263,125.75,22.8
241,-45.97006185004151,4.33518,53.0697548425184,-1.6312660597859447,0.18409260360298152,97.89,29.76
242,-4.98431019825882,-5.78906,-1.28296526640016,-0.02056138433784645,0.0240790317073174,105.31,30.21
243,-51.682092253388575,0.38596,29.01925600427723,-2.9396450842205213,0.02547397817784824,87.78,19.09
244,-41.925948821470755,3.41487,53.76823030207577,-11.262119707571086,0.18776521309126254,76.24,29.66
245,-27.17983698507382,4.6399,55.83534083822512,-1.1967386449941886,0.18970852188988963,85.88,30.69
246,-31.69912440191575,-8.04163,5.69286475406581,0.5584368557408766,0.18394079453982143,87.66,21.11
247,-0.8188484160960869,0.79195,-61.80787434340626,0.10013101781102617,0.02585278338496185,114.58,23.89
248,-60.97343051436126,0.07272,-9.54815359107128,-0.508202776680406,0.18935049342704902,119.9,21.37
249,-53.696668259732974,-1.34693,-10.93645420740028,-0.09777460817603144,0.18482694861058171,112.93,23.64
250,-60.042215677762044,4.04881,35.31270849606948,8.471702949406204,0.18430403599530326,73.03,30.04
251,-0.7467676927619085,0.87689,-6.68378744917531,-0.16830840380710158,0.02469907081182472,107.09,23.37
252,0.5036552169060826,-57.30026,-62.56900064835718,-0.14382253292500144,0.024453822838176598,107.29,22.84
253,-61.42942240266022,-8.35942,30.350465346141,-31.05359413734216,0.20779795270067764,94.39,29.77
254,28.540328397360987,0.92744,-62.8192449613811,-0.0782773998677472,0.026207488461215955,111.85,22.68
255,-0.5066256180957369,0.82306,-1.48920219443789,-0.03880851339557605,0.02465313475501143,111.93,24.06
256,28.38809736234896,1.28415,-28.15007938970668,0.06766350462233132,0.024764661805559286,122.5,23.6
257,-1.7870609442841232,39.32964,-62.50957937745747,-0.011509938674941579,0.02596970714219882,124.25,24.36
258,-27.736047916473247,-1.88564,27.82827105657654,2.9062269690210867,0.1878937910671422,91.85,30.84
259,-60.97065818672844,23.35927,6.37044458628593,-2.1093080746620294,0.18675466867967463,71.77,30.16
260,-51.12686034465387,3.6843,18.95027395311205,-19.475324029303902,0.17287549960736753,73.24,30.91
261,63.71875,-25.18312,53.46037683773334,-9.0834242530081,0.18942208748800227,62.82,30.68
262,29.455063152609924,-59.55429,-28.48435580075046,-15.168516647179892,0.1473686052100887,135.15,29.89
263,-61.57658127914249,4.00583,31.6529125319188,-1.1730229653239193,0.17761148444318156,69.95,29.88
264,1.1780100315429403,1.41278,-62.37236601315605,-0.08290576590093823,0.026775767032799727,108.6,23.78
265,-0.6453200314880025,1.12707,43.94664271552804,-0.013402473963367814,0.023689601856583014,114.86,23.67
266,-46.74247006889683,4.51015,32.55747873846944,28.64321982629447,0.1639092541234692,89.11,30.78
267,-28.055336148767378,38.47184,56.51445633966415,22.20775936664493,0.18837471923782861,104.04,29.76
268,-25.845616596291215,-14.74953,32.39560635448042,-6.006446394545491,0.1836668037474615,81.45,29.92
269,-0.5906052865950513,0.92801,-62.20740329234619,-0.032130401133005033,0.023273952799951782,122.73,23.59
270,63.241048121823496,0.63051,-0.28885306163617,-0.219612029554592,0.02505456906552878,140.03,22.74
271,0.46176956750752174,1.47989,-62.88243049758651,-0.1633255873547362,0.025197868554530618,109.37,22.8
